0,8280078b-84fd-43bd-9639-965501be1cb0,-37.829691,144.978026
1,419c14d9-15c4-4a54-bad8-84f63c5d9f77,-37.830112,144.976699
2,631e4361-ce54-4a70-a5ce-29d0127e6d51,-37.830082,144.97674
3,4dd9d9d3-d41f-4f60-848b-31d205e9ec68,-37.82741,144.986017
4,d5da62f0-3c4d-497f-8ebc-1dd882c0fbcc,-37.828058,144.980209
5,01f2f979-b8e9-49b8-bc56-c6b62273bf0b,-37.827532,144.984275
6,662b0fa2-1b9a-40f5-9c5d-d74521798879,-37.828204,144.98084
7,49f5972a-20d1-4d7a-8228-c3714abbe950,-37.828673,144.9859
8,1dce08b1-53d7-443d-87ce-8cc879b77d2e,-37.824717,144.979025
9,810a8288-4cbb-4785-ac85-10cdf0ace787,-37.8278,144.988569
0,847f800a-6413-4293-ba9d-74522b4ac73d,-37.830627,144.979388
0,77041eb6-370d-44ac-8698-5534931ddc1b,-38.134556,144.667968
0,6839be51-cb05-43f1-9616-283ef5e20e3d,-37.845893,144.960136
0,f49e432e-963b-4a77-b182-5e09d39c9062,-37.81601,144.957175
1,c7dc6168-16aa-4790-8a5a-2e13d0dd5366,-37.81601,144.957175
0,8632d65f-1711-4898-b01a-a70ceb524851,-37.817248,144.956079
0,04b10805-271f-4590-974c-e2f78b8acd90,-37.793304,144.981079
0,ea24a13a-14e9-4dea-be2c-ca801bf52b2a,-37.828329,144.979815
0,0db57aa2-7c29-47e8-a345-37d70b600b64,-37.763386,145.206813
0,7d5fa415-846f-4ccc-ae5b-103fa7bc73fc,-37.80286355,144.9725745
1,748dc2aa-e864-41a4-a85f-631b26f732e8,-37.81724804,144.9560796
0,d30ea6b2-7db7-4aa0-8801-b7e1fd14a39b,-37.81601061,144.9571753
1,f075a85f-7fc8-4180-9dc3-031c7a656f23,-37.763386,145.206813
0,12cc328f-fceb-4e09-af02-9b417621840f,-37.793304,144.981079
1,ee1b0660-5842-4238-87a8-18157737b041,-37.81354734,144.8659372
0,24fb1774-8fc3-465a-912a-b5041187fb52,-37.84252919,144.8756361
1,1681e886-d2e9-4e2e-8eb0-bbfc91df5e7c,-38.37826858,145.1678467
2,2037b312-5cd6-405c-a799-d91b70e5423f,-37.81819198,145.0085449
3,7cd83b50-25a0-4145-824f-1b5f4d4e378d,-37.800425,145.096263
4,6dc31710-381c-4f9f-81e1-d1efb36c46a8,-37.0200982,144.84375
0,f4ec4887-59e9-40a4-a6fe-9e97ba150311,-37.83293763,144.9644709
1,050554f5-94b6-4a8b-8a48-bbc0feb4fdb2,-36.860278,145.44444
0,b73daf1a-a461-4a92-b835-0bbf1ef1b0d0,-37.796084,145.130167
0,611b3e2d-f43b-4d90-8cdf-0c8b5dd2cde1,-37.61297359,145.4892826
1,ef94ec8e-096c-4933-bb21-95b9a9095e36,-37.763386,145.206813
2,285cf7b3-b007-4c4d-a9fa-b3048c3b506f,-37.793304,144.981079
3,2a8656f2-3b7f-4db8-9cd6-cf5e4c1d5d93,-37.793304,144.981079
0,1d5e4b3a-12d8-4739-adad-2e42208cda9c,-37.793304,144.981079
0,48f3fb0f-8e17-46eb-a637-f8772a8e4455,-37.763386,145.206813
0,90ca7129-5888-4035-9380-39c66a29fd3b,-37.763386,145.206813
1,9301bf12-00dd-4f60-a37f-5bbfc34d50a6,-37.763386,145.206813
2,e67622fe-7f44-46d5-9bbe-bce40bbd85f5,-37.57987591,143.8598782
0,78f6e04e-d1d5-48ee-885c-5f27f78a75b6,-38.1431975,145.112915
1,688c34f3-d1e3-4632-949b-cd969d16314e,-37.763386,145.206813
2,7b39481c-0a24-4834-9c3e-1d711342cf3e,-37.81601061,144.9571753
3,f0776090-ea43-48ae-bfef-2be38aa7e263,-37.81724804,144.9560796
0,facdd06c-7dce-4277-b4c4-dcee9e9abbf2,-37.83120898,144.9079514
1,564ebff8-9fa6-4967-8596-bee19a6175e4,-37.57941251,145.546875
2,dd8cfff3-e0ba-4673-8de5-ad57f8e93ca8,-37.57941251,145.546875
0,34c3a090-104f-4df8-8b9e-f7b972c23ddb,-37.57941251,145.546875
0,74b73b42-f75a-4ae0-b067-e4b556a59598,-37.40139191,144.6418762
1,ec445a6f-b642-4a52-a1ad-5f78d021d595,-37.0200982,144.84375
0,d3127950-cf1e-48b1-b84a-fbac8b5fd826,-37.814123,144.976444
1,9cab34da-0703-4e5e-9895-089e3b2ed7b3,-37.814123,144.976444
2,9c770c3a-8ada-4529-b769-e6c396106931,-37.814123,144.976444
0,8a771363-81b2-4938-9a66-61d222398e47,-37.814123,144.976444
1,a80d0804-7204-4eb8-a688-8091d251912f,-37.796084,145.130167
2,eaa0152b-753a-479f-b972-856510829f47,-37.82361601,144.9912071
3,4688a83a-b493-454c-8119-faa1a052836c,-37.814123,144.976444
4,c944eda7-543b-4a5e-b7c8-1df728881716,-37.0200982,144.84375
0,8e3e0dfc-0f12-42d5-89ab-64dc1513ed81,-37.0200982,144.84375
1,8637d764-e2de-43bf-822b-7e8bf23b1ab1,-37.92361779,145.4295444
0,f7a1d617-169b-4ca5-9bc8-99c3c07d330f,-37.92361779,145.4295444
1,ffdba428-5101-4c0b-8241-b5dfdacf2c05,-37.83500517,144.9597931
0,bfbec6bf-28c8-4104-a67b-5c10cb7aca75,-37.919251,144.990028
0,ea4ccc3b-ad80-4b8b-8b42-0c8080975596,-37.762987,144.920869
0,f76245ea-d48c-432a-8b1c-8d45cac8676c,-37.830057,144.976697
1,04e048ef-c022-4fc2-be41-0bb74fb0fcd9,-37.830453,144.979018
2,18d64aae-c83f-45f5-b6b1-4496fe70766e,-37.83039,144.97897
3,be72ecbe-8d88-4e49-aa14-b21717f00f85,-37.830414,144.979069
4,3ff3786c-7a0e-4e52-a150-1a09c413445e,-37.830439,144.978984
5,38dcd84c-724e-422f-9b37-507f61f47116,-37.830286,144.97904
6,8ed515e0-e427-41f6-8e99-ba66b0948bbe,-37.830385,144.978967
7,ca540021-c7be-4e4f-96fc-548d8fb82a8a,-37.830384,144.978943
0,adc90474-f664-4117-9477-815484ec431c,-37.830413,144.97898
1,3c567099-4ca2-48ac-9d50-bed572165d83,-37.830362,144.979001
2,d3929b10-28d0-44e9-9079-e046a3d24728,-37.829651,144.97866
3,77ebe81e-2cec-4e4b-b8de-ad21124e663b,-37.829627,144.978671
4,0a0e7f6d-4ed7-45e8-ad75-766d4964ebb1,-37.829574,144.978572
5,39fbfb08-aaa3-49fd-9b46-1077b18a6d95,-37.829596,144.978699
6,cc7528b4-780b-47d2-ac6c-03b57ba63293,-37.829629,144.978685
7,71585774-56b7-4aa7-bc7f-2cde9e7ccfba,-37.829531,144.978664
8,e959b109-2a27-40aa-9ebc-791f2622492f,-37.829641,144.978743
0,0e20a16d-f305-4285-9db0-e05852349538,-37.829195,144.979199
1,d159de56-debf-44b1-93d8-dc4b6ee3d46f,-37.829108,144.979255
2,5e015111-fdec-4471-9de0-7805a93bf801,-37.827999,144.979762
3,6d5a898c-d1d6-408e-8909-bab37217db38,-37.828026,144.979858
4,d24f8a4c-07e3-47f3-8627-fff4bc151d63,-37.827999,144.979788
5,7ce29186-e1fa-479b-9aa5-bed10fa62ca4,-37.827974,144.979874
6,d20704b2-3e1b-4093-876f-2a23216b7a83,-37.827947,144.9798
7,afa157b2-c5e0-4e2b-93eb-6b24ebeda354,-37.827881,144.979924
8,a333038d-21d4-40c0-aa2b-afd9dbaacb4d,-37.828112,144.97987
9,c4c41e40-0dab-4ee0-a339-c54d8dec8d18,-37.827986,144.979799
0,7a2a50fb-edaa-4695-936b-5f6ae4f40c3a,-37.827923,144.979867
1,280609ba-91ef-4dba-8582-beb128099777,-37.827952,144.979878
2,7a4d2aa2-3398-45b9-aeef-96d761fd8220,-37.827984,144.979952
3,d2fa42b0-a138-469b-b0ab-deeea7b7d000,-37.827976,144.979907
4,643dd765-0189-419d-9898-4cedab762f6c,-37.828068,144.97995
5,53dabad9-9886-4b77-852e-047d17a0cfb3,-37.828074,144.980259
6,1b13cf72-9d8b-46fb-9bdc-dd85f8c915d8,-37.828317,144.980327
